ID,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Industry_Status,Occupation_Status,Race,Hispanic_Origin,Martial_Status,Household_Status,Household_Summary,Citizenship,Birth_Country,Birth_Country (Father),Birth_Country (Mother),Tax_Status,Gains,Losses,Dividends,Income_Status,Income
TRAIN_00257,31,1,4,20,52,39,51,67,71,82,119,119,127,218,218,218,264,0,0,0,268,600
TRAIN_00258,49,1,5,20,36,36,60,66,71,84,119,119,127,218,223,218,264,0,0,33,269,0
TRAIN_00259,49,0,3,20,52,43,54,67,71,262,102,122,128,267,267,267,262,0,0,0,268,1575
TRAIN_00260,30,1,9,20,52,37,52,67,71,82,119,119,127,218,218,218,264,0,0,0,268,700
TRAIN_00261,28,1,9,19,52,30,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,560
TRAIN_00262,54,1,4,20,0,36,51,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_00263,44,1,14,20,52,29,56,66,76,81,121,121,131,221,218,221,263,0,0,0,268,650
TRAIN_00264,26,1,4,24,52,34,56,66,71,82,89,119,127,218,218,218,262,0,0,0,268,832
TRAIN_00265,26,1,3,19,52,43,52,66,77,81,121,121,127,218,218,218,263,0,0,0,268,550
TRAIN_00266,18,0,4,20,12,32,62,66,71,262,90,120,127,218,218,218,262,0,0,0,267,0
TRAIN_00267,27,1,4,20,52,43,57,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_00268,24,1,4,22,0,30,52,66,71,262,103,120,127,218,218,218,261,0,0,0,268,0
TRAIN_00269,43,1,4,19,22,39,52,66,71,83,119,119,127,218,218,218,264,0,0,0,267,0
TRAIN_00270,36,0,4,20,52,32,57,66,71,83,119,119,127,218,218,218,262,0,0,0,267,1400
TRAIN_00271,37,1,4,19,52,34,56,69,71,81,121,121,130,267,267,267,263,0,0,1000,268,0
TRAIN_00272,40,1,9,19,52,41,52,66,71,83,96,124,127,218,218,218,262,4865,0,0,268,700
TRAIN_00273,23,0,9,20,23,30,62,66,71,81,119,119,127,218,218,218,263,0,0,645,268,500
TRAIN_00274,43,1,12,21,0,31,267,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_00275,32,0,15,23,52,41,59,66,71,81,119,119,127,218,218,218,263,0,0,0,269,0
TRAIN_00276,58,0,9,20,4,61,61,66,71,262,89,119,127,218,218,218,262,0,0,500,268,0
TRAIN_00277,43,0,6,20,52,30,62,66,71,81,119,119,127,218,218,218,263,0,0,20,267,945
TRAIN_00278,76,0,6,20,0,31,267,66,71,81,119,119,127,218,218,218,266,0,0,0,268,0
TRAIN_00279,42,1,4,19,20,30,56,66,71,81,121,121,127,218,218,218,263,0,0,0,268,450
TRAIN_00280,24,0,6,19,52,41,52,66,71,262,89,119,127,218,218,218,262,0,0,9,267,872
TRAIN_00281,69,0,11,20,0,31,267,66,71,81,119,119,127,218,218,218,266,0,0,0,268,0
TRAIN_00282,66,0,6,20,0,31,267,66,71,84,89,119,127,218,218,218,262,0,1911,0,269,0
TRAIN_00283,26,1,4,20,40,39,52,66,77,86,119,119,128,237,237,237,264,0,0,0,268,1325
TRAIN_00284,47,0,4,19,52,61,52,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1700
TRAIN_00285,47,1,7,19,43,29,56,66,71,81,121,121,127,218,218,218,263,0,0,0,268,697
TRAIN_00286,2,0,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00287,65,0,2,21,52,31,267,66,71,84,89,119,127,218,218,218,262,0,0,0,267,0
TRAIN_00288,19,0,13,21,0,31,267,67,71,262,90,120,127,218,218,218,261,0,0,0,267,0
TRAIN_00289,0,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00290,57,1,4,21,0,31,267,66,76,81,121,121,127,218,218,218,263,0,0,2000,268,0
TRAIN_00291,18,0,4,20,32,43,58,66,75,262,96,124,129,222,267,222,262,0,0,0,268,800
TRAIN_00292,43,1,13,21,20,31,267,67,71,83,119,119,127,218,218,218,264,0,0,0,268,0
TRAIN_00293,56,0,6,19,52,43,57,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_00294,8,1,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00295,43,0,4,20,52,34,57,66,71,81,119,119,127,218,228,218,263,0,0,0,268,1202
TRAIN_00296,20,0,11,23,12,30,54,66,76,262,90,120,127,218,218,218,261,0,0,0,268,425
TRAIN_00297,28,0,12,19,17,42,51,66,71,262,96,124,127,218,218,218,262,0,1602,0,268,700
TRAIN_00298,36,1,7,21,0,31,267,66,71,83,99,124,127,218,218,218,261,0,0,0,268,0
TRAIN_00299,54,1,11,20,48,30,57,66,76,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_00300,27,0,3,20,8,31,267,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_00301,29,1,4,19,52,39,52,66,76,262,119,119,127,218,218,218,264,0,0,0,268,740
TRAIN_00302,27,0,4,19,52,32,57,66,71,262,90,120,127,218,218,218,262,0,0,0,267,0
TRAIN_00303,4,0,10,20,0,31,267,66,76,262,93,123,127,218,218,221,261,0,0,0,268,0
TRAIN_00304,55,1,12,20,26,29,52,66,71,83,119,119,127,218,218,218,262,0,0,0,267,1100
TRAIN_00305,39,0,14,20,52,29,62,66,73,81,119,119,128,221,221,221,263,0,0,0,267,600
TRAIN_00306,43,1,4,20,52,61,52,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1682
TRAIN_00307,33,1,12,20,52,34,56,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_00308,45,1,6,19,52,35,52,66,71,81,121,121,127,218,218,218,263,0,0,150,268,1220
TRAIN_00309,45,0,4,19,52,30,57,69,71,81,119,119,130,238,238,238,263,0,0,0,268,0
TRAIN_00310,57,1,4,20,52,36,61,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1200
TRAIN_00311,20,0,13,20,30,34,53,66,76,262,102,122,127,218,221,218,262,0,0,0,267,640
TRAIN_00312,62,0,16,19,52,39,60,66,71,81,119,119,127,218,218,218,263,0,0,450,268,0
TRAIN_00313,46,1,9,19,52,46,64,66,71,83,119,119,127,218,218,218,264,0,0,200,268,525
TRAIN_00314,81,0,14,21,0,31,267,66,71,81,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_00315,37,1,17,19,52,42,51,66,71,82,119,119,128,221,221,221,264,0,0,0,268,700
TRAIN_00316,27,1,4,19,52,30,54,66,71,81,121,121,127,218,218,221,263,0,0,0,267,0
TRAIN_00317,27,0,7,20,52,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_00318,11,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00319,60,1,7,19,52,34,62,66,71,84,89,119,127,218,218,218,262,0,0,0,268,975
TRAIN_00320,29,0,13,19,50,30,51,66,71,81,119,119,127,218,218,218,263,0,0,0,268,425
TRAIN_00321,25,1,4,20,52,37,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1100
TRAIN_00322,42,0,8,20,52,34,56,66,71,81,119,119,128,228,228,228,263,0,0,0,267,1400
TRAIN_00323,43,0,4,19,52,34,57,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1332
TRAIN_00324,25,1,12,20,40,27,59,66,76,87,121,121,127,218,218,221,263,0,0,0,268,460
TRAIN_00325,2,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00326,2,1,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00327,1,1,10,20,0,31,267,66,71,262,93,123,127,218,267,267,261,0,0,0,268,0
TRAIN_00328,24,1,3,19,52,33,60,66,71,262,96,124,127,218,218,218,262,0,0,0,268,1400
TRAIN_00329,6,0,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_00330,5,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00331,27,0,4,23,48,32,57,66,71,81,119,119,127,218,218,218,263,3137,0,0,267,0
TRAIN_00332,42,0,16,19,52,41,60,66,71,81,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_00333,34,0,9,19,52,29,57,66,71,262,89,119,127,218,218,218,262,0,1590,0,268,0
TRAIN_00334,48,1,4,20,52,34,56,66,71,83,119,119,127,218,218,218,264,0,0,0,268,0
TRAIN_00335,21,0,9,20,0,30,62,66,71,262,90,120,127,218,218,218,261,0,0,0,268,400
TRAIN_00336,23,1,4,19,52,30,51,66,71,262,96,124,127,218,218,218,262,0,0,0,267,600
TRAIN_00337,6,1,10,20,0,31,267,66,77,262,93,123,127,218,267,267,261,0,0,0,267,0
TRAIN_00338,35,1,3,19,52,39,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_00339,36,0,4,20,52,34,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,500
TRAIN_00340,31,0,9,20,51,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1200
TRAIN_00341,34,1,4,20,52,33,52,66,71,82,119,119,127,218,218,218,264,0,0,0,268,8800
TRAIN_00342,90,1,2,21,0,31,267,66,71,86,89,119,127,218,218,218,261,0,0,0,268,0
TRAIN_00343,20,1,4,19,26,40,52,66,71,262,90,120,127,218,218,218,262,0,0,0,267,600
TRAIN_00344,47,0,6,20,37,36,60,66,71,81,121,121,127,218,218,218,263,0,0,440,269,0
TRAIN_00345,43,1,4,20,52,61,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1900
TRAIN_00346,26,0,9,26,30,32,57,66,71,81,121,121,127,218,218,218,263,0,0,5000,269,0
TRAIN_00347,47,1,4,19,52,34,56,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_00348,46,0,9,20,52,27,52,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1300
TRAIN_00349,46,0,16,20,52,37,60,66,71,81,119,119,127,218,218,267,263,0,0,4000,269,0
TRAIN_00350,21,0,9,20,52,42,51,66,71,262,90,120,127,218,218,218,262,0,0,0,268,450
TRAIN_00351,35,0,6,19,52,41,60,66,71,81,119,119,127,218,218,218,263,0,0,0,269,1800
TRAIN_00352,47,0,2,20,40,32,57,66,73,81,119,119,128,221,221,221,263,0,0,0,268,1800
TRAIN_00353,34,1,6,21,0,31,267,66,71,81,121,121,127,218,218,236,263,0,0,0,267,0
TRAIN_00354,49,0,6,23,52,48,60,66,71,86,89,119,127,218,218,218,262,0,0,1600,269,2331
TRAIN_00355,6,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00356,45,0,4,20,0,31,267,66,72,86,89,119,130,219,219,219,261,0,0,0,268,0
TRAIN_00357,51,1,4,20,45,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,5500
TRAIN_00358,19,0,13,20,13,29,56,66,71,262,90,120,127,218,218,218,262,0,0,0,268,788
TRAIN_00359,66,1,7,20,52,28,51,67,71,82,89,119,127,218,218,218,262,0,0,0,267,683
TRAIN_00360,8,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00361,32,1,4,20,0,31,267,66,76,81,121,121,130,221,221,221,263,0,0,0,268,0
TRAIN_00362,28,1,4,23,0,29,62,66,71,83,119,119,127,218,218,218,261,0,0,0,268,708
TRAIN_00363,26,0,9,19,52,34,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1100
TRAIN_00364,53,0,4,20,52,34,59,66,71,81,119,119,127,218,228,218,263,0,0,0,268,0
TRAIN_00365,21,0,4,19,49,46,64,66,71,262,90,120,127,218,218,218,262,0,0,0,269,0
TRAIN_00366,46,1,9,20,52,39,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1400
TRAIN_00367,44,1,6,19,52,39,54,66,71,86,119,119,127,218,218,218,264,0,0,400,269,1000
TRAIN_00368,36,1,9,20,0,31,267,66,71,83,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_00369,23,1,6,20,52,36,53,66,71,262,90,120,127,218,218,218,262,0,0,0,267,800
TRAIN_00370,6,1,10,20,0,31,267,68,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00371,17,1,17,20,12,29,54,66,71,262,93,123,127,218,218,218,262,0,0,0,267,445
TRAIN_00372,64,0,9,19,52,34,57,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1280
TRAIN_00373,33,1,9,20,52,39,51,67,71,262,119,119,127,218,218,218,264,0,0,0,268,865
TRAIN_00374,62,0,4,20,52,34,56,66,71,81,119,119,127,218,222,222,263,0,0,0,267,1100
TRAIN_00375,38,0,4,19,52,40,62,66,71,81,119,119,127,218,218,218,263,0,0,0,268,670
TRAIN_00376,16,1,7,20,11,31,267,66,71,262,93,123,127,218,218,218,262,0,0,0,268,0
TRAIN_00377,31,1,11,20,52,33,51,66,71,262,99,124,127,218,218,218,264,0,0,0,267,752
TRAIN_00378,41,1,5,20,42,36,60,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_00379,56,0,7,20,52,46,51,66,71,81,119,119,127,218,218,218,263,0,0,0,267,833
TRAIN_00380,38,0,4,20,44,34,56,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_00381,47,1,12,23,52,34,52,66,71,262,89,119,127,218,218,218,262,0,0,400,268,1600
TRAIN_00382,25,0,6,20,52,32,60,66,71,262,89,119,127,218,218,218,262,0,0,0,268,1352
TRAIN_00383,29,0,6,19,52,30,59,66,71,81,119,119,127,218,218,218,263,7688,0,0,267,0
TRAIN_00384,43,0,6,20,52,30,59,66,71,81,119,119,127,218,218,218,263,7298,0,0,267,0
TRAIN_00385,73,0,4,21,0,31,267,66,71,81,119,119,127,218,218,218,266,0,0,0,268,0
TRAIN_00386,23,1,4,20,50,27,62,67,71,262,90,120,127,218,218,218,262,0,0,0,268,641
TRAIN_00387,26,1,6,20,44,31,267,66,71,81,119,119,127,218,218,218,263,0,1977,0,267,0
TRAIN_00388,59,1,4,19,52,33,60,66,71,81,121,121,127,218,230,218,263,0,0,1200,267,0
TRAIN_00389,44,0,8,20,0,43,61,66,73,81,119,119,130,221,221,221,261,0,0,0,267,900
TRAIN_00390,38,1,4,19,52,34,57,66,76,82,119,119,127,218,218,218,264,0,0,0,267,800
TRAIN_00391,7,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00392,40,0,4,20,52,46,64,66,71,262,89,119,127,218,218,218,262,0,0,0,268,3000
TRAIN_00393,1,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00394,80,1,4,21,0,31,267,66,71,84,98,122,129,254,220,239,261,0,0,0,268,0
TRAIN_00395,85,1,11,21,0,31,267,66,71,262,89,119,127,218,218,223,261,0,0,0,268,0
TRAIN_00396,66,1,2,21,0,31,267,66,75,83,98,122,129,222,222,222,261,0,0,0,267,0
TRAIN_00397,30,0,6,20,2,35,60,66,71,262,89,119,127,218,218,218,261,0,0,0,268,1350
TRAIN_00398,53,1,9,19,52,37,59,66,71,81,121,121,127,218,218,218,263,0,0,0,268,700
TRAIN_00399,43,0,7,20,0,36,61,68,71,81,119,119,127,218,218,218,261,0,0,0,268,720
TRAIN_00400,32,1,5,20,52,33,52,66,71,81,121,121,127,218,218,218,263,0,0,289,268,0
TRAIN_00401,74,1,17,19,48,39,60,66,71,81,121,121,127,218,218,218,266,0,0,45000,269,500
TRAIN_00402,36,1,9,20,0,31,267,66,73,81,121,121,130,221,221,221,263,0,0,0,267,0
TRAIN_00403,28,1,4,20,52,43,51,67,71,83,119,119,127,218,218,218,264,0,0,0,268,435
TRAIN_00404,24,1,9,19,52,28,51,66,71,262,96,124,127,218,218,218,262,0,0,0,267,455
TRAIN_00405,31,0,4,21,0,31,267,66,76,262,90,120,127,218,221,221,261,0,0,0,267,0
TRAIN_00406,32,0,4,25,52,46,64,66,71,262,89,119,127,218,218,218,262,0,0,0,268,1050
TRAIN_00407,22,0,9,20,35,32,57,66,71,262,90,120,127,218,218,218,262,0,0,0,268,900
TRAIN_00408,36,1,4,20,52,34,56,66,71,81,121,121,127,218,218,218,263,0,0,0,268,900
TRAIN_00409,60,1,9,20,52,30,54,66,71,84,119,119,127,218,218,218,264,0,0,0,268,0
TRAIN_00410,19,1,9,20,52,30,54,66,71,262,90,120,127,218,218,218,262,0,0,0,268,425
TRAIN_00411,25,1,4,19,52,43,52,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_00412,47,1,8,20,0,31,267,66,73,81,121,121,128,221,235,235,263,0,0,0,267,0
TRAIN_00413,9,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_00414,22,1,9,20,48,30,54,66,75,81,121,121,129,222,222,222,263,0,0,0,268,0
TRAIN_00415,22,0,4,19,52,30,59,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1250
TRAIN_00416,53,0,4,20,52,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1525
TRAIN_00417,11,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00418,11,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00419,17,1,13,20,52,36,52,66,71,262,93,123,127,218,218,218,262,0,0,0,268,0
TRAIN_00420,55,1,4,19,52,36,52,66,76,81,121,121,127,218,221,221,263,0,0,0,268,700
TRAIN_00421,36,0,4,19,52,29,56,67,71,81,121,121,127,218,218,218,263,0,0,0,268,745
TRAIN_00422,63,1,5,19,40,36,59,69,71,81,119,119,130,226,226,226,263,0,0,0,268,1085
TRAIN_00423,42,1,4,19,52,41,56,66,71,81,121,121,127,218,218,218,263,0,0,0,267,930
TRAIN_00424,75,1,4,20,0,31,267,66,71,81,121,121,127,218,267,267,266,0,0,0,267,0
TRAIN_00425,35,1,9,20,52,37,52,70,75,262,119,119,129,222,222,222,264,0,0,0,267,800
TRAIN_00426,30,1,6,19,52,33,60,66,71,262,119,119,127,218,218,218,262,0,0,0,267,0
TRAIN_00427,12,1,10,20,0,31,267,66,71,262,100,122,127,218,218,218,261,0,0,0,267,0
TRAIN_00428,37,1,6,20,52,29,52,66,71,81,121,121,127,218,218,240,263,0,0,0,269,850
TRAIN_00429,58,0,4,20,0,31,267,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_00430,58,1,4,19,52,33,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1000
TRAIN_00431,38,0,4,20,42,34,57,66,74,81,119,119,128,241,241,241,263,0,0,0,268,1700
TRAIN_00432,17,0,11,19,20,42,51,66,71,262,93,123,127,218,218,218,262,0,0,150,268,500
TRAIN_00433,27,0,9,20,44,30,51,66,73,262,96,124,128,221,221,221,262,0,0,0,268,650
TRAIN_00434,71,1,5,20,0,31,267,66,71,83,89,119,127,218,218,218,261,0,0,0,268,0
TRAIN_00435,55,1,4,20,52,35,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1383
TRAIN_00436,24,1,4,20,52,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,700
TRAIN_00437,36,1,12,20,52,33,53,66,71,262,89,119,127,218,218,218,262,0,0,0,267,1250
TRAIN_00438,38,0,4,19,52,32,57,66,71,83,89,119,127,218,218,218,262,6849,0,0,268,1722
TRAIN_00439,45,1,4,19,52,30,57,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_00440,40,1,6,19,52,37,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_00441,64,1,4,20,0,31,267,66,71,84,89,119,127,218,218,218,261,0,0,0,268,0
TRAIN_00442,25,0,5,19,0,43,60,66,71,262,89,119,128,239,239,239,261,0,0,0,268,0
TRAIN_00443,18,0,9,20,52,30,51,66,71,262,90,120,127,218,218,218,262,0,0,0,268,435
TRAIN_00444,70,0,2,20,0,31,267,67,71,81,119,119,127,218,218,218,266,0,0,0,268,0
TRAIN_00445,26,1,6,19,52,41,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,650
TRAIN_00446,32,1,3,20,36,34,59,66,71,83,119,119,127,218,218,218,264,0,0,0,268,1300
TRAIN_00447,32,0,4,19,52,34,56,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1270
TRAIN_00448,48,0,4,19,52,27,60,66,71,81,119,119,127,218,218,218,263,0,0,0,268,543
TRAIN_00449,39,0,4,20,52,40,62,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1164
TRAIN_00450,35,1,9,19,52,34,52,66,72,83,119,119,128,219,219,219,264,7443,0,0,268,1100
TRAIN_00451,39,0,9,19,52,29,57,67,71,83,89,119,127,218,218,218,262,0,0,0,268,1600
TRAIN_00452,8,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_00453,18,1,13,19,26,30,54,67,71,262,90,120,127,218,218,218,261,0,0,0,268,425
TRAIN_00454,20,1,9,20,26,30,54,66,71,262,96,124,127,218,218,218,262,0,0,0,267,0
TRAIN_00455,14,1,10,20,0,31,267,66,71,262,93,123,127,218,222,225,261,0,0,0,268,0
TRAIN_00456,56,1,4,19,52,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,490
TRAIN_00457,32,0,4,20,52,43,62,66,73,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_00458,39,0,6,23,52,35,60,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1950
TRAIN_00459,44,1,4,20,20,30,52,66,71,81,119,119,127,218,218,218,263,0,0,0,268,555
TRAIN_00460,23,0,4,19,40,32,57,66,71,262,96,124,127,218,218,218,262,0,0,0,268,1099
TRAIN_00461,39,1,4,19,52,33,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,630
TRAIN_00462,21,0,4,20,30,43,62,67,71,262,90,120,127,218,218,218,262,0,0,0,267,0
TRAIN_00463,69,0,6,21,52,31,267,66,71,81,119,119,127,218,218,218,265,10566,0,0,268,0
TRAIN_00464,32,1,4,20,40,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_00465,20,1,4,23,52,43,52,67,71,262,90,120,127,218,218,218,262,0,0,0,268,0
TRAIN_00466,44,0,4,20,52,34,57,66,71,83,89,119,127,218,218,218,262,0,0,0,267,1120
TRAIN_00467,44,1,2,20,52,43,51,66,74,82,119,119,130,242,242,242,262,0,0,0,268,9800
TRAIN_00468,47,0,6,20,52,40,59,69,71,81,121,121,130,226,226,226,263,0,0,0,267,1065
TRAIN_00469,57,1,11,20,52,27,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,465
TRAIN_00470,6,1,10,20,0,31,267,66,79,262,93,123,127,218,218,221,261,0,0,0,268,0
TRAIN_00471,37,1,4,19,52,29,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1900
TRAIN_00472,15,1,11,23,28,30,51,66,71,262,93,123,127,218,218,218,262,0,0,0,268,0
TRAIN_00473,66,1,4,20,0,31,267,66,71,81,121,121,127,218,218,218,266,0,0,0,268,0
TRAIN_00474,26,1,4,19,52,39,51,66,71,262,103,120,127,218,218,218,264,0,0,0,267,700
TRAIN_00475,15,0,7,21,0,31,267,66,73,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_00476,43,1,3,20,12,31,267,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_00477,11,1,10,20,0,31,267,66,79,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_00478,41,0,12,24,52,47,56,69,71,81,119,119,127,218,218,218,263,0,0,200,267,2600
TRAIN_00479,14,0,10,20,0,31,267,69,71,262,104,122,127,218,243,243,261,0,0,0,267,0
TRAIN_00480,60,0,5,19,4,42,59,66,71,81,119,119,127,218,218,218,263,0,0,378,268,550
TRAIN_00481,21,0,9,19,52,30,51,66,71,81,119,119,128,221,235,221,263,0,0,0,268,0
TRAIN_00482,51,1,3,19,52,33,60,69,71,81,121,121,130,226,226,226,263,0,0,20,269,1800
TRAIN_00483,49,0,6,23,52,33,60,66,71,81,119,119,127,218,218,218,263,15024,0,100,269,1079
TRAIN_00484,32,0,4,20,52,30,62,66,71,262,90,120,127,218,218,218,262,0,0,0,267,750
TRAIN_00485,33,1,9,19,52,30,51,66,71,81,119,119,127,218,218,218,263,99999,0,2000,269,0
TRAIN_00486,2,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00487,22,1,4,20,52,30,54,66,71,262,89,119,127,218,218,218,262,0,0,0,268,0
TRAIN_00488,44,0,4,19,52,34,56,66,71,81,119,119,127,218,218,218,263,0,0,0,267,900
TRAIN_00489,34,1,5,20,52,30,54,66,76,86,95,120,127,218,221,221,264,0,2201,0,267,0
TRAIN_00490,37,0,4,19,52,36,51,67,71,81,119,119,127,218,218,218,263,0,0,0,268,425
TRAIN_00491,22,0,4,20,4,35,58,66,71,262,90,120,127,218,218,218,261,0,0,0,267,700
TRAIN_00492,21,0,9,20,0,31,267,67,74,262,90,120,127,218,218,218,261,0,0,0,268,0
TRAIN_00493,38,1,5,19,52,36,60,66,71,81,121,121,127,218,218,218,263,0,0,100,268,1400
TRAIN_00494,36,1,18,20,0,39,62,66,73,81,121,121,128,221,221,221,263,0,0,0,267,0
TRAIN_00495,46,0,9,19,47,61,61,66,71,81,119,119,127,218,218,218,263,0,0,0,268,900
TRAIN_00496,35,1,4,20,52,33,51,67,71,262,89,119,127,218,218,218,262,0,0,0,268,729
TRAIN_00497,34,1,6,20,52,33,60,66,71,81,121,121,127,218,218,218,263,0,0,37,268,0
TRAIN_00498,6,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00499,18,1,13,19,52,30,51,66,76,262,90,120,127,218,218,218,262,0,0,0,268,435
TRAIN_00500,0,0,10,20,0,31,267,66,76,262,93,123,127,218,218,221,261,0,0,0,267,0
TRAIN_00501,10,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_00502,65,1,4,21,25,31,267,66,71,83,89,119,127,218,218,218,261,0,0,0,268,0
TRAIN_00503,23,0,13,20,52,34,59,66,71,81,119,119,127,218,218,218,263,0,0,0,268,850
TRAIN_00504,49,1,4,19,32,29,56,66,71,81,121,121,127,218,218,218,263,0,0,0,268,650
TRAIN_00505,47,1,4,19,52,39,51,66,71,84,119,119,127,218,218,218,264,0,0,0,268,600
TRAIN_00506,46,1,2,20,52,35,51,67,71,262,89,119,127,218,218,218,262,0,0,0,268,500
TRAIN_00507,29,1,6,19,52,34,56,66,71,83,99,124,127,218,218,218,264,0,0,0,268,0
TRAIN_00508,9,1,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00509,39,1,15,20,52,35,60,66,71,83,89,119,127,218,218,218,262,0,0,100,269,0
TRAIN_00510,49,1,6,20,0,27,60,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_00511,12,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_00512,38,0,3,20,52,33,51,66,71,81,119,119,127,218,218,218,263,0,0,0,267,981
TRAIN_00513,43,1,5,19,8,27,60,66,71,81,121,121,127,218,218,240,263,0,0,0,267,1250
TRAIN_00514,32,0,4,19,52,35,58,66,73,81,121,121,127,218,221,221,263,0,0,0,267,1100
TRAIN_00515,17,1,11,19,21,39,51,66,71,262,96,124,127,218,218,218,262,0,0,0,268,600
